Market,State,Weeks,Periods,TORTILLAS_KGS,TORTILLAS_PROMODOLLARS,TORTILLAS_PROMOKGS,TORTILLAS_DOLLARS,TORTILLAS_TDP,TORTILLAS_U,TOSTADAS_KGS,TOSTADAS_PROMODOLLARS,TOSTADAS_PROMOKGS,TOSTADAS_DOLLARS,TOSTADAS_TDP,TOSTADAS_U,TARTAS_KGS,TARTAS_PROMODOLLARS,TARTAS_PROMOKGS,TARTAS_DOLLARS,TARTAS_TDP,TARTAS_U,GALLETAS_KGS,GALLETAS_PROMODOLLARS,GALLETAS_PROMOKGS,GALLETAS_DOLLARS,GALLETAS_TDP,GALLETAS_U
St Louis,Missouri,17/01/2021,,74705.9906,255987.0676,58843.28642,345578.8158,1512.676796,117652.7675,6100.507988,9137.459297,2328.209451,24537.09709,198.7074828,7635.891163,87555.49948,294158.9569,54989.29363,469086.3576,3663.84736,170247.1859,50754.09809,133384.3251,34051.27115,209141.8804,951.5051481,61296.88187
Jacksonville,Florida,17/01/2021,,42422.54569,148348.8406,32203.35619,209428.5828,1623.117675,85088.08681,5317.357567,13121.59656,2686.621813,24984.76478,218.1810813,6458.801296,54075.97642,186910.9784,30743.66218,320036.1615,3620.549307,123269.4851,31157.47824,97115.56059,19255.39322,156896.9326,953.6165107,40937.41008
Knoxville,Tennessee,17/01/2021,,41409.39263,132574.008,32357.93582,182862.1877,1656.061319,69575.8131,2283.913095,5229.457655,1368.552041,9210.960784,189.5003964,2857.68679,49214.42562,124093.3929,22750.24192,266200.1347,4292.143945,95203.33234,20515.5215,52846.13138,12584.0453,89702.095,934.8763623,26878.69948
New York,Nueva York,17/01/2021,,210224.3957,739763.5931,145326.873,1130548.998,1073.088395,374531.5725,49029.4784,149491.918,38534.82111,197233.4594,185.5684245,60893.18952,273758.339,1066471.174,199329.3546,1544995.674,2634.560798,568915.94,223883.9008,773085.2542,178290.1903,993879.573,754.506881,293652.4311
Wichita,Kansas,17/01/2021,,34106.93164,0,0,147593.4936,1651.687614,53954.86057,1805.745445,0,0,6698.337675,203.3024318,2274.043303,29088.24353,0,0,148448.7296,4095.978973,53989.89615,15466.35505,0,0,60544.69089,948.5992725,19031.33598
Dallas/Ft Worth,Texas,17/01/2021,,205836.8529,631819.8517,142888.2243,973952.7995,1740.353267,360350.3746,15299.45235,27055.43911,6876.742653,62499.34177,217.1882312,19592.73976,211456.8823,561148.3443,104246.2893,1133887.379,4061.500891,420440.4231,100041.3311,238108.0814,62217.57028,403658.0689,949.6633081,122898.3171
Cleveland,Ohio,17/01/2021,,44902.21164,0,0,228573.0741,1382.77444,80747.70113,5707.654092,0,0,22371.89607,191.8934284,7125.102459,50129.7125,0,0,284825.2162,3034.160598,98438.40767,35228.13055,0,0,150205.2984,861.2571396,46049.76268
Grand Rapids,Míchigan,17/01/2021,,55646.74964,0,0,278949.3374,1305.910917,90306.4399,4540.862475,0,0,20181.96422,235.6895799,5687.592273,68723.51288,0,0,328639.6776,3361.695677,137687.3381,30999.87313,0,0,138094.9308,884.838502,38909.70685
Milwaukee,Wisconsin,17/01/2021,,76649.2135,276755.2019,62851.7649,353269.181,1440.101264,128622.6103,8646.632231,20126.08016,5203.484779,34468.8602,265.6870869,10832.83776,80068.50775,287418.4366,53909.04794,426569.3001,3729.315011,158677.3195,50222.10379,147950.237,37048.36639,207823.4514,981.9192097,62595.35136
Pittsburgh,Pennsylvania,17/01/2021,,61748.79566,0,0,299221.3994,1348.719356,105507.0483,5901.982033,0,0,23328.82011,185.0408374,7348.065181,69851.85358,0,0,381635.9085,2969.899819,132215.5182,51014.4054,0,0,213957.8077,849.9596321,64480.48403
Atlanta,Georgia,17/01/2021,,133115.6891,0,0,654343.0711,1696.468077,265342.5827,17472.63672,0,0,74923.30857,271.4352998,21709.12961,180557.3969,0,0,1045597.338,4186.290528,407100.3887,86884.65763,0,0,406893.0048,929.3433935,114000.5446
Denver,Colorado,17/01/2021,,107512.6648,368004.4298,85668.87378,486807.5182,1685.697125,168783.6377,21078.12525,68929.05052,17889.34184,82147.80858,332.9893278,25944.1511,138485.5596,388403.8724,73080.61049,733407.4957,4430.285033,250774.5515,65730.11011,196330.6731,49221.47533,271090.0085,982.7265657,81131.92441
Tulsa,Oklahoma,17/01/2021,,36148.42069,84677.89197,19833.53419,172765.7146,1672.114093,56642.6397,2484.148955,6386.820194,1606.937547,9817.316096,196.7932911,3099.159833,40367.595,123222.4725,22709.51846,210793.33,3706.125238,74534.53757,26152.12047,67868.17875,17858.05652,103499.1248,969.9752685,30972.38093
Phoenix/Tucson,Arizona,17/01/2021,,182134.5426,648215.4975,157831.5322,791405.9045,1677.778283,300746.1864,21848.08687,64593.70549,15673.46077,90254.66343,308.7194204,29214.5272,183501.9934,599645.5404,110274.3674,981284.889,4131.936975,355498.5848,71158.68972,222868.1099,54819.58169,295472.9912,921.12298,89150.90898
Providence,Rhode Island,17/01/2021,,15147.90979,0,0,85048.24703,1359.880983,29790.90982,2573.681187,0,0,11212.77955,224.033848,3208.259199,27997.49475,0,0,149738.6048,3440.069695,58072.79434,15649.71019,0,0,73758.94418,890.5864813,20713.80615
Spokane,Washington,17/01/2021,,17437.81954,59558.22124,13270.72452,82867.55679,2000.461794,28393.9233,2189.327017,5064.545158,1272.135497,9134.719161,339.48208,2616.062156,21345.04643,77217.52524,14274.65738,117520.102,4415.538615,40963.95222,5213.362166,12320.45692,3045.521458,22579.51368,815.8613332,6568.503797
Detroit,Míchigan,17/01/2021,,135577.4418,0,0,636560.9771,1524.73602,231776.4325,9809.638255,0,0,40403.4178,235.0947872,12357.36765,155284.8525,0,0,806685.0056,3794.100264,307775.4826,73621.99604,0,0,319339.4257,920.4142435,94269.19626
Las Vegas,Nevada,17/01/2021,,68454.12174,249800.261,60806.33717,297216.0603,1761.828591,113134.8878,7189.853047,21404.45047,4952.821548,30105.25866,305.3672493,9039.241796,72215.44149,250029.5982,46070.62119,389051.8214,4168.505075,141690.6652,25560.43784,80669.72376,18995.96404,110265.2853,919.0439678,31661.74479
Indianapolis,Indiana,17/01/2021,,84653.43564,288943.9716,65961.20939,391633.4758,1693.229787,142361.3173,6334.611466,16256.01983,4325.082163,24500.80323,257.4754242,7952.373679,84679.0893,268280.9225,51510.07049,435793.5428,4043.28967,162943.4873,43091.9385,120120.4207,30633.22915,177470.8529,897.0233586,55228.91587
Louisville,Kentucky,17/01/2021,,49335.43537,0,0,220203.4178,1748.04569,85170.01741,3328.167755,0,0,12635.35569,220.0879198,4185.21275,52249.31246,0,0,271459.7301,4104.130203,103436.4909,23559.91668,0,0,96887.06944,835.4050993,30826.94282
Peoria/Springfield,Illinois,17/01/2021,,58479.53557,181603.5855,41730.82415,275363.0247,1598.562749,95714.79946,3492.624296,7625.168572,2003.302087,13700.85486,201.0513769,4381.802243,76192.71895,261469.2725,52148.86387,389247.5308,3789.978714,141984.4858,36688.96871,97091.43925,24530.55049,151171.0802,880.2784133,45820.44218
5 Boroughs New York City,Nueva York,17/01/2021,,61144.55583,246392.8494,43963.53897,366823.0005,870.8529203,123177.0122,15113.49992,42247.30996,10417.0565,64604.22781,152.759313,18759.88234,66691.45668,285994.6485,47332.41083,432607.314,1717.81499,153485.7859,52786.60867,174359.9887,38517.0173,248886.2366,531.8885204,71265.72028
Green Bay,Wisconsin,17/01/2021,,24773.65088,0,0,113336.8838,1548.014008,38135.55207,2221.405587,0,0,9098.020719,250.5508654,2793.635706,26500.33961,0,0,140221.517,3652.497582,50517.02024,18594.79616,0,0,75482.78502,988.4261577,21894.31908
Roanoke,Virginia,17/01/2021,,96550.79201,0,0,430927.3171,1513.593822,162690.8044,4737.602263,0,0,19160.18007,176.4301206,5935.743994,91413.11626,0,0,499482.9954,3823.541928,180706.8936,47598.38195,0,0,208332.3315,895.6459312,61672.9718
San Diego,California,17/01/2021,,61673.74831,200276.4135,43639.92843,304961.0454,1538.716951,104355.6123,14217.11464,24408.62012,6172.260434,57414.48122,308.7222649,18559.39871,88464.02201,344183.8109,63417.84147,487109.2907,3679.437705,180075.9613,30254.3522,54504.01755,13500.61868,129975.9728,897.8895873,38445.01015
Kansas City,Kansas,17/01/2021,,85896.68595,285008.2399,71659.99941,364694.8367,1540.32135,124948.1314,6203.880971,12895.90611,3534.798501,25628.69863,207.3510603,7748.461891,89841.96907,270156.7333,60668.23833,422848.6742,3657.965548,162097.1236,62186.25187,154999.1249,45948.00557,232786.2529,994.5206563,70716.29993
Miami/Ft Lauderdale,Florida,17/01/2021,,88001.35255,333109.2388,68139.31197,471702.5209,1536.328,212267.7274,21142.53194,61735.4649,12847.96527,100616.6586,261.2006092,25115.52368,106229.1897,433908.5865,68493.2943,673528.3133,3204.422932,280712.2509,66521.11785,231317.6041,43413.88428,349742.3819,881.2694958,88851.63166
Nashville,Tennessee,17/01/2021,,64462.20442,0,0,309815.76,1817.81521,118081.2072,5843.132714,0,0,23825.77546,237.3623442,7285.777346,67254.47481,0,0,371052.5294,4270.34291,137963.363,38902.70993,0,0,171767.3371,901.771485,50949.32163
Oklahoma City,Oklahoma,17/01/2021,,40908.96541,102020.2092,24198.82915,188915.4614,1719.067305,63623.08485,3591.583873,8286.942395,2185.592338,13861.80127,146.940218,4518.874551,48648.08858,144637.982,26977.21788,252028.7738,3490.318653,89510.35178,28653.22067,74938.09946,20079.08026,111562.5043,924.1296962,33849.36586
Birmingham/Montgomery,Alabama,17/01/2021,,123590.7552,0,0,591766.6298,1688.029949,238436.3507,9587.148824,0,0,41241.44248,188.1677089,11815.06668,165106.9095,0,0,906347.2983,3843.827355,356627.6169,81300.21404,0,0,368219.8783,906.351624,106692.0231
Syracuse,Nueva York,17/01/2021,,30915.46357,0,0,145245.7523,1446.244312,50559.72975,3131.980628,0,0,12750.16049,242.8776784,3777.677419,40487.24078,0,0,217661.3704,3757.63412,78908.27835,20169.15084,0,0,91221.20767,925.3972154,25625.7138
Toledo,Ohio,17/01/2021,,76224.18267,0,0,345974.6097,1622.079831,125410.3246,3598.51965,0,0,14385.21113,209.2181513,4504.268088,73617.39601,0,0,378162.8984,3916.520098,139527.6721,34283.15617,0,0,147936.5519,900.1455027,44473.7355
Los Angeles,California,17/01/2021,,372127.5526,1327940.941,296780.7179,1762692.35,1622.19491,624975.7075,51652.25241,122412.439,32165.70764,203991.0964,306.1573705,68598.9648,458977.5775,1765133.254,324549.558,2543247.044,3759.2753,924546.6322,118299.5767,280926.8779,69070.66287,505333.354,830.8427846,149905.0664
Columbus,Ohio,17/01/2021,,73126.12723,244045.0681,56488.38513,338902.6169,1716.159023,126121.5086,5929.207151,15330.76705,4170.405318,22668.60067,232.1003429,7434.182364,64375.4286,206400.9316,39633.80051,338551.3173,3920.556603,123774.8828,37110.06959,96619.68923,23975.51999,157414.0048,902.8362935,48838.01838
Richmond/Norfolk,Virginia,17/01/2021,,71332.66698,0,0,364557.2676,1462.519433,131382.0581,10484.68306,0,0,43624.96222,177.5269602,13083.4277,76948.35085,0,0,446155.1871,3536.70034,165909.5133,64135.02317,0,0,283962.153,906.1964587,82524.56939
Sacramento,California,17/01/2021,,58540.6558,0,0,276577.4089,1674.58197,94594.24741,8793.359456,0,0,36853.14598,282.0939057,10944.92138,80723.35195,0,0,448512.1759,3729.222641,154061.589,27705.74098,0,0,117981.5647,952.9703925,34568.98754
Des Moines,Iowa,17/01/2021,,27863.93307,0,0,129624.7001,1557.807393,39804.46248,2205.032861,0,0,8041.418669,265.9230896,2776.599091,31994.65621,0,0,146841.5787,3895.198742,62206.93261,19275.05946,0,0,75535.18536,1053.671528,22802.6404
Tampa/St Petersburg,Florida,17/01/2021,,88431.91667,313953.6213,70064.37929,428479.7646,1605.520713,171714.8081,12873.63183,30745.89219,6244.323726,61443.64848,208.2023493,15961.09446,125023.1432,459524.9735,75771.28374,742921.0588,3627.539046,272888.9869,74932.49043,207640.8212,41167.57136,377894.8278,935.0758518,98292.5327
Charlotte,Carolina del Norte,17/01/2021,,70318.29983,0,0,357306.3065,1479.247209,129418.2041,9883.625611,0,0,42790.8582,185.0329096,12334.54514,83601.21221,0,0,469280.2393,3504.102387,174912.2425,57799.47219,0,0,262139.228,964.0675712,75205.23652
Raleigh/Greensboro,Carolina del Norte,17/01/2021,,83084.0205,0,0,429098.9862,1527.598115,152449.4238,12284.14272,0,0,52737.46551,192.1781678,15316.22975,100790.6033,0,0,573334.829,3588.267605,213460.0558,69195.9383,0,0,312929.904,976.2241652,89947.23487
Harrisburg/Scranton,Pennsylvania,17/01/2021,,111234.7237,0,0,526103.5725,1392.500275,182809.976,10442.00419,0,0,42347.69404,205.5626935,12805.45737,86224.71899,0,0,490872.2449,3139.94203,173075.3714,80316.73745,0,0,356809.5512,896.7554584,102363.7268
Houston,Texas,17/01/2021,,155128.5335,480869.8495,110763.6116,724436.0152,1632.616561,283988.0119,9212.109059,11517.29144,3150.408589,35691.37363,168.6073317,11932.94418,162027.1038,402393.8613,77460.7468,857536.904,3738.225368,338789.1364,72975.08842,149831.1981,40683.06448,285900.6696,887.9702489,89964.75878
Boise,Idaho,17/01/2021,,15040.35797,0,0,70761.85917,1970.050323,24204.19898,2394.84327,0,0,8916.199991,308.3006061,2877.766826,20178.53568,0,0,106446.9003,4413.961127,38428.45068,5358.084919,0,0,21323.1952,856.6218777,6723.936644
Chicago,Illinois,17/01/2021,,219800.7387,861055.46,183445.9279,1076153.26,1537.348132,393471.5755,20810.18849,60147.50157,14467.23863,88233.78498,243.2987757,26001.56109,268633.5317,1001019.733,201770.6756,1402666.483,3385.126103,522141.1028,99092.21628,318179.9652,77190.29682,425017.2831,897.5751672,123317.6347
Portland,Oregón,17/01/2021,,85160.2904,307578.6773,68190.51219,400419.6264,1777.912928,142310.8518,10198.51925,15210.39605,3998.443799,41384.58737,318.5204016,12455.61599,89699.37455,323457.4924,60108.88853,490493.3585,4303.228706,177906,20022.69365,39616.11606,9980.819138,85060.13386,750.4603107,25664.47002
Salt Lake City,Utah,17/01/2021,,59843.12198,205104.527,48903.63645,268840.6845,1773.315659,91859.24982,9165.453236,22956.97223,6155.716274,35558.73627,357.4345619,10723.76595,79001.77982,246090.2327,46969.11261,410971.02,4777.551464,139726.4757,20545.1574,60284.62491,15585.89378,83318.29734,840.929792,25198.41613
Cincinnati/Dayton,Ohio,17/01/2021,,112816.6098,0,0,500074.5152,1774.469269,194721.2948,7087.149497,0,0,26989.86166,233.7289847,8894.868112,105170.759,0,0,551492.2694,4469.864129,206025.336,52840.60435,0,0,225818.8829,960.3608937,69606.33327
Buffalo/Rochester,Nueva York,17/01/2021,,70318.79303,0,0,324582.6134,1473.081044,121571.2424,8818.238185,0,0,35257.42535,261.8913068,10116.81226,95036.86636,0,0,517184.8374,3837.191201,185557.2564,54582.68487,0,0,246078.7572,949.0682638,68764.29691
Mississippi,Misisipi,17/01/2021,,88523.1139,0,0,428606.2578,1870.87281,188341.3404,3768.143982,0,0,15137.06059,155.0015,4677.536471,92698.28561,0,0,514547.0613,3915.436494,220778.8243,38966.5841,0,0,173066.9153,811.9340782,51596.65869
Philadelphia,Pennsylvania,17/01/2021,,126376.4647,0,0,612996.4346,1260.279693,215660.2193,18109.9294,0,0,70225.52971,216.0275568,22303.30672,111519.5278,0,0,599750.1058,2984.682467,227390.9286,109045.6395,0,0,472812.4639,868.9619233,140391.8408
South Carolina,Carolina del Sur,17/01/2021,,136390.8692,0,0,675573.1592,1523.298096,269011.8374,13113.75513,0,0,57224.80759,168.225548,16314.77157,187300.5513,0,0,1063465.171,3621.843706,419507.7775,95871.88605,0,0,446176.397,889.1677687,126271.6485
Albany,Nueva York,17/01/2021,,24963.81493,74065.47214,17010.14348,121421.7564,1357.754105,39991.12034,3497.990129,7590.275428,2038.543271,14543.29873,241.8255507,4375.128361,31885.02717,90868.17975,18502.67514,168617.2048,3525.639689,61929.70835,21547.79666,48636.05618,11816.07195,98827.73069,938.7669718,28048.91675
Minneapolis/St Paul,Minnesota,17/01/2021,,100646.8616,393307.662,92228.10597,443215.6155,1442.382521,156060.5026,10855.56372,22164.54272,5807.966305,44939.07076,219.5021736,13521.84381,69692.96098,271397.871,50418.95812,383157.4405,3292.202117,132857.6459,64432.49668,193732.1729,48033.12059,275013.3535,983.0094405,76444.0293
Hartford/Springfield,Massachusetts,17/01/2021,,47478.07845,0,0,256947.2205,1321.863459,88420.33467,7534.735635,0,0,32777.7613,229.531261,9416.578155,81164.13466,0,0,448320.7282,3390.585,163523.8846,53337.27409,0,0,247367.6617,900.1945388,68641.34967
San Francisco/Oakland,California,17/01/2021,,81874.37041,308632.2957,67192.93063,408983.0969,1704.184211,144001.5592,16814.40951,30269.06524,7292.741924,72501.93392,279.5841581,21085.03479,138586.6272,589243.041,107092.1822,787726.1708,3684.271101,281954.335,43162.0141,93870.6295,22006.85201,194457.6746,912.0493824,55211.94259
Omaha,Nebraska,17/01/2021,,37754.12697,0,0,172547.6787,1603.231964,57010.0095,3613.555356,0,0,13680.97765,248.5158484,4549.427006,48869.71218,0,0,231495.0943,3940.09814,94188.06412,28111.19577,0,0,109471.2126,1031.75293,32788.80647
Orlando,Florida,17/01/2021,,85018.3646,304890.7766,67374.90654,415409.4836,1585.623894,167523.3356,11114.97867,28439.28638,5887.457935,51014.30719,218.1186905,13421.6956,104524.4635,356736.1874,58439.01003,616889.6317,3475.503,230040.3343,62989.28273,206443.3762,41736.73582,307919.8878,925.4341272,81351.94791
Seattle/Tacoma,Washington,17/01/2021,,75005.25913,0,0,374586.7476,1846.002135,130227.9399,12115.96472,0,0,49100.75484,321.9775968,14793.38073,94198.49983,0,0,519491.6375,4078.870257,189072.8063,25008.07921,0,0,106672.7418,762.9705275,31778.93488
Boston,Massachusetts,17/01/2021,,89195.16735,0,0,469761.4191,1365.88818,163098.6458,15912.65418,0,0,64337.98351,244.3387064,19884.26755,139420.423,0,0,749389.5825,3331.095758,288111.4502,105958.5981,0,0,467911.1497,918.1026709,140810.0786
Little Rock,Arkansas,17/01/2021,,33027.66688,0,0,153397.3697,1824.50813,58166.7258,1502.727276,0,0,5845.561759,180.3546879,1877.060357,28704.57062,0,0,153800.1599,4107.378128,59361.67004,14025.36588,0,0,57806.51956,842.4160041,17817.92026
Cincinnati/Dayton,Ohio,24/01/2021,,110211.4326,0,0,492920.765,1753.812461,189442.2166,7510.323916,0,0,28251.84506,234.1891663,9429.324643,94933.24157,0,0,510310.5633,4448.068032,184429.7749,52324.37671,0,0,219325.7754,963.3964692,69508.75969
Richmond/Norfolk,Virginia,24/01/2021,,77057.87783,0,0,365753.3903,1483.468376,140618.4034,13094.17568,0,0,41243.52644,181.3921751,16366.67079,74025.19961,0,0,433544.4118,3568.347261,157972.2528,73725.20055,0,0,272446.3027,907.0537495,96734.1888
St Louis,Missouri,24/01/2021,,78588.07131,270477.3759,62947.8343,357230.9243,1546.144506,126372.045,5986.279767,9373.256483,2607.3681,23316.04006,212.8241636,7492.523768,81014.51769,217963.4912,41704.10527,442121.1317,3648.537879,158648.7703,51706.26795,135251.4154,34480.19015,213748.3016,951.2355949,63806.56424
Buffalo/Rochester,Nueva York,24/01/2021,,54399.42793,0,0,274567.6944,1531.556232,95992.91207,8585.814117,0,0,33726.50922,267.1415634,9973.933696,96416.47174,0,0,506832.7849,3847.275196,184853.4403,50292.9173,0,0,220189.2949,947.696066,63621.77179
Des Moines,Iowa,24/01/2021,,31481.11893,0,0,130444.6099,1630.603005,47525.65498,1876.551725,0,0,7802.240549,261.0367882,2362.063206,23546.86618,0,0,124093.1584,3810.609668,42642.58096,18263.9467,0,0,74991.11083,1048.533155,21211.2018
New York,Nueva York,24/01/2021,,245781.1173,932775.6031,194567.4201,1244480.417,1112.900928,432305.0049,45161.91957,137491.8784,32795.84961,194947.8579,193.9891836,56123.33879,265389.1591,1036486.031,189087.7825,1531100.306,2622.766676,543873.2145,219111.2926,783707.5849,174689.1499,1006934.269,761.084874,283792.4703
South Carolina,Carolina del Sur,24/01/2021,,127888.6676,0,0,621094.4194,1533.912715,254903.2807,16349.17939,0,0,59332.43903,175.4147369,20455.23622,185947.7802,0,0,1031625.822,3590.310481,414533.4139,101524.3396,0,0,423369.2023,888.5253989,135731.1305
San Diego,California,24/01/2021,,62660.91617,223698.1427,50813.98803,292620.3612,1582.817637,106457.9801,15690.33359,41369.86853,11542.0062,59680.7555,316.2612489,20334.53555,78293.23617,232529.8706,42501.98058,444699.7476,3720.602711,159102.9793,32910.71755,90189.12019,23248.3112,135808.442,912.004644,42159.86103
Milwaukee,Wisconsin,24/01/2021,,74004.07796,277421.1758,64087.36849,334809.9764,1437.127007,126221.4325,9204.293278,25182.29642,6845.597616,35349.64533,272.7801218,11539.26293,67293.08254,184679.2189,33248.3585,376330.8759,3692.915362,133226.4548,52118.32533,159164.9778,41002.94487,210783.6243,988.3300302,65292.95228
Pittsburgh,Pennsylvania,24/01/2021,,64634.69129,0,0,312275.2869,1374.27282,111597.5407,4985.274496,0,0,22694.55623,209.0061671,6242.711835,73732.32446,0,0,378782.8586,2977.502053,134590.9183,45112.37309,0,0,207138.7044,852.007596,56908.79651
Miami/Ft Lauderdale,Florida,24/01/2021,,71125.00554,191302.3546,36841.63089,428469.3017,1548.078503,185435.797,30239.33563,93102.61295,24548.07133,116973.8147,300.1116965,36648.61516,153764.2489,640251.7155,122710.157,835705.6697,3263.62835,375148.2325,83176.72038,297345.7684,69185.4697,366046.0654,887.7672581,112988.4449
Denver,Colorado,24/01/2021,,105266.5596,390095.9099,90561.28011,471584.9987,1707.592625,166906.0004,24046.07631,75036.85952,21420.66663,85621.16627,334.9434633,29867.13133,126237.272,371672.8399,66581.19154,687213.6355,4400.534089,225941.558,71355.32219,202155.7845,55415.13257,274860.422,983.2818653,89359.08665
Oklahoma City,Oklahoma,24/01/2021,,42030.45735,125074.5861,28996.76046,190430.9015,1752.699752,66407.27813,3216.933034,7818.345278,2108.17781,12130.62885,146.7504376,4038.225456,45935.59229,139274.1734,25003.3183,243708.426,3499.809449,83824.32938,28356.04099,79378.9748,21061.6665,110536.4947,927.9258878,33332.27136
Phoenix/Tucson,Arizona,24/01/2021,,161390.2829,607040.9942,142506.8378,715731.8184,1681.098541,267243.6227,23237.33032,66019.84121,17853.88238,89534.66021,312.0912269,30275.65331,173658.9289,438765.8845,85896.63128,919522.0144,4132.666809,336738.4519,76880.30581,246440.1356,62496.37803,310076.0071,927.03907,97439.42473
Portland,Oregón,24/01/2021,,82759.12833,323678.6613,70888.608,391823.5428,1801.110819,138123.7609,10544.49885,19787.19095,5509.779904,41427.77052,319.5795017,12848.62879,80739.45639,277593.1386,51620.59578,447149.5406,4274.180339,156347.4899,21158.46466,49151.03467,12562.24427,88607.95646,751.6611033,27168.18594
Spokane,Washington,24/01/2021,,18617.40529,61535.04225,14510.09377,83923.62329,1999.17656,30418.34346,2379.008822,5471.180032,1613.264946,8836.19004,326.6720842,2863.860987,20777.88865,68107.50465,13287.2515,111394.9691,4371.738689,40098.28687,5626.951428,13637.68467,3631.829228,22861.83988,817.7591103,7166.998286
Boston,Massachusetts,24/01/2021,,100998.2574,0,0,504992.3465,1441.283591,184526.8327,15909.84219,0,0,71185.22149,251.0315483,19893.34426,117854.9086,0,0,686661.7271,3296.294258,242326.9093,105574.4012,0,0,510466.3271,920.4855602,139702.2015
Las Vegas,Nevada,24/01/2021,,61914.1531,230624.4759,55093.69866,273470.1669,1773.274633,102623.3371,7534.561749,21234.19232,5574.151401,28850.84773,308.9686791,9473.813409,78057.59074,227586.676,45182.72066,403521.5725,4247.915656,153474.6408,27008.54937,84493.86021,21078.82246,110912.43,914.8839526,33726.53894
Memphis,Tennessee,24/01/2021,,51717.66256,163727.1204,37969.30739,240037.9278,1807.102976,98775.11237,2533.760434,6841.223222,1896.698496,9462.056371,214.0072011,3191.004841,40595.23221,113015.1327,20273.54756,224926.4679,4299.953052,90330.60558,17856.89098,52127.87162,13366.55174,73019.83129,790.3396044,23272.85142
