Market,State,Weeks,Periods,TORTILLAS_KGS,TORTILLAS_PROMODOLLARS,TORTILLAS_PROMOKGS,TORTILLAS_DOLLARS,TORTILLAS_TDP,TORTILLAS_U,TOSTADAS_KGS,TOSTADAS_PROMODOLLARS,TOSTADAS_PROMOKGS,TOSTADAS_DOLLARS,TOSTADAS_TDP,TOSTADAS_U,TARTAS_KGS,TARTAS_PROMODOLLARS,TARTAS_PROMOKGS,TARTAS_DOLLARS,TARTAS_TDP,TARTAS_U,GALLETAS_KGS,GALLETAS_PROMODOLLARS,GALLETAS_PROMOKGS,GALLETAS_DOLLARS,GALLETAS_TDP,GALLETAS_U
Hartford/Springfield,Massachusetts,30/01/2022,P1,71617.25629,0,0,433972.0566,1263.438652,130704.7376,9433.750296,0,0,52160.29465,266.6077347,13857.82924,103549.2484,0,0,643701.2171,2946.423107,204827.2306,56226.26984,0,0,286847.6705,854.6936205,73606.892
San Francisco/Oakland,California,30/01/2022,P1,70586.08675,216625.9091,35469.46938,461310.6657,1448.575573,138828.245,18629.46002,80991.44158,16185.30194,95588.7471,395.0587354,27272.50169,136144.9527,632595.8183,103457.0935,864774.0118,3265.702229,288118.661,41999.87,137470.7248,29044.76948,206896.097,751.6361342,54389.32687
Denver,Colorado,30/01/2022,P1,97574.86405,347286.8177,66191.71032,521228.1309,1492.574642,158154.1981,24596.14778,104012.9713,22191.59991,116567.983,437.6318802,35845.08142,149649.5743,550473.2168,99308.19887,856453.9358,3681.694837,275520.786,55744.89112,170397.7785,37409.41981,257973.2264,792.7258476,71012.67506
Louisville,Kentucky,30/01/2022,P1,36409.4278,0,0,200893.877,1587.300691,65971.73779,1968.48591,0,0,9868.143681,266.0575416,2895.393889,52217.14729,0,0,298331.7915,3798.27297,103045.2637,21769.98694,0,0,103476.3006,727.3045908,29756.87784
South Carolina,Carolina del Sur,30/01/2022,P1,115973.323,0,0,674324.7199,1439.567115,240363.203,12850.16768,0,0,66316.0408,286.6922935,18776.34257,205800.0528,0,0,1175301.972,3279.541863,466991.4286,88922.7495,0,0,456739.5801,755.8629278,119130.111
Kansas City,Kansas,30/01/2022,P1,63832.11603,208121.7887,41533.13112,354582.3598,1422.239369,99645.10061,6714.222373,23873.14345,4628.044178,35484.71451,334.8999901,9779.591437,86071.76055,367483.8744,65333.60543,499180.4764,3467.625016,160967.8826,55642.94751,178461.5565,38577.34607,267125.3182,958.0029523,70074.53678
Atlanta,Georgia,30/01/2022,P1,127520.7095,0,0,731999.1572,1389.536045,269648.94,14420.22805,0,0,69752.98198,286.2028389,20698.1459,184060.6869,0,0,1149135.02,3134.929758,396380.5633,78805.14807,0,0,396351.6642,716.9718602,105979.4956
Phoenix/Tucson,Arizona,30/01/2022,P1,152758.6365,590101.571,116203.1497,808785.5639,1461.603721,267043.2612,26475.36915,105345.7429,23726.68678,121973.213,414.8137758,39972.33474,186995.9462,796228.0919,138287.9717,1093356.166,3593.242703,374641.127,63455.23339,190961.2645,45103.15943,279053.6605,693.9539119,79869.12726
Birmingham/Montgomery,Alabama,30/01/2022,P1,108300.4516,0,0,617377.6549,1447.346414,232709.9904,8624.662392,0,0,43406.82816,209.2073368,12369.63842,156370.6333,0,0,938476.7284,3161.963085,344647.2753,58204.60122,0,0,290494.7569,696.2050568,75772.57579
Boston,Massachusetts,30/01/2022,P1,110180.3414,0,0,669004.6173,1254.806528,204654.1758,18351.369,0,0,96449.19513,264.8313891,26848.17486,165422.9,0,0,1020861.963,2955.521029,338033.2349,114544.5912,0,0,573565.3801,908.0448121,152640.7479
Des Moines,Iowa,30/01/2022,P1,25595.50086,0,0,136406.2384,1381.583215,37386.40346,1976.773114,0,0,9484.91383,340.4564042,2878.962514,26777.41657,0,0,145171.3544,3611.508409,49391.41446,17086.6882,0,0,77391.96319,1037.425622,21701.72627
Jacksonville,Florida,30/01/2022,P1,38263.7944,141186.6509,26135.1754,222529.065,1382.410706,84155.85578,7721.782973,31826.84217,6537.38839,37986.07716,317.8036801,11233.49939,59428.93558,282959.9095,42751.22384,395026.9987,3371.426066,132428.8694,30504.00217,113930.2413,22479.36653,156817.9241,719.4070662,40035.11229
Peoria/Springfield,Illinois,30/01/2022,P1,58236.33999,229669.0653,43882.03321,313752.1656,1408.853384,98701.75466,2469.039939,9666.509198,1907.799111,12589.34298,219.1758756,3619.719784,75675.74249,316388.5676,58844.5032,421278.8238,3434.615999,145456.8433,35241.94618,115107.0485,24904.47262,164892.2027,822.4113642,44468.64212
Chicago,Illinois,30/01/2022,P1,236678.2844,1002068.052,185446.8873,1327281.703,1483.371078,460956.6683,12188.76754,41056.12472,9169.200475,59115.82255,215.4055331,17904.93154,232886.6809,895788.5296,160730.7224,1404528.98,3225.406431,483864.3933,99926.00629,315666.9092,72610.67714,459918.2332,831.3574153,127045.2298
Los Angeles,California,30/01/2022,P1,362387.0283,1540472.111,294995.7649,1986490.674,1427.880108,645090.8351,50493.8539,209180.296,44892.86532,241727.1416,390.7863397,75294.35206,418035.2538,1617618.251,281666.1552,2527521.032,3133.692419,827414.1596,113331.8841,401645.3346,87795.42793,530898.3424,694.9807773,146341.2187
Des Moines,Iowa,06/02/2022,P1,34258.01046,0,0,162028.5556,1395.075574,52567.98861,1374.378949,0,0,6873.591164,319.0553374,2000.024187,22902.50717,0,0,136347.6711,3620.094441,42333.36056,15860.29311,0,0,74669.70331,1034.213071,20012.62303
South Carolina,Carolina del Sur,06/02/2022,P1,118411.4165,0,0,713166.7636,1423.383184,238540.6367,12227.91532,0,0,65141.82831,283.2578891,17846.45786,196620.8597,0,0,1213433.331,3382.118866,444546.0131,93920.80346,0,0,488925.757,774.6351016,124980.4713
Charlotte,Carolina del Norte,06/02/2022,P1,62925.39584,0,0,383585.0629,1357.345733,117361.2682,8973.685308,0,0,47153.73334,282.4478889,13111.43877,88779.90755,0,0,557167.426,3297.637851,188702.7024,54389.82369,0,0,268292.2787,842.2088297,71424.8422
San Diego,California,06/02/2022,P1,66794.35428,264322.8181,50330.96089,367596.2944,1446.81597,119894.3692,8359.068846,30802.45365,5664.527172,46263.43289,359.9504408,12664.07967,85575.75013,352919.4964,63036.22867,503590.1701,3292.283094,177465.3845,26305.36796,78237.70194,15215.23373,135749.6568,795.228123,33926.64958
Miami/Ft Lauderdale,Florida,06/02/2022,P1,62090.20514,137000.0726,22594.27724,447724.6882,1190.146528,141371.6785,19970.48396,67012.37987,10540.59718,124663.4877,264.6966349,29007.28858,142222.3775,722980.9335,107760.7607,986445.7455,3069.88951,343031.6925,55360.85551,127538.1435,20837.86916,331122.6118,672.3081293,71508.20713
Denver,Colorado,06/02/2022,P1,102488.1584,383267.4638,71660.91818,556334.5119,1501.203921,167215.6093,21283.31667,80040.10221,15774.10618,108211.6469,437.7203518,31176.5928,158868.6091,638876.7108,117129.7968,893440.5564,3833.080702,298043.8293,52153.71611,150093.5687,31200.91851,251569.9647,737.3027705,65873.54126
Boston,Massachusetts,06/02/2022,P1,98418.94451,0,0,603477.1939,1230.357964,184554.2557,15915.62681,0,0,83668.98269,263.0110418,23236.82374,129860.2368,0,0,821494.5213,2834.235393,264345.4131,89529.59423,0,0,438023.4989,855.2410585,119530.1952
Jacksonville,Florida,06/02/2022,P1,33299.67451,99102.91635,17366.16138,211000.5034,1377.748486,71921.42734,4414.649876,14601.41622,2323.468475,26872.71598,291.4339105,6428.860543,69318.04681,317780.5689,52265.05711,432009.8158,3340.013519,154050.5396,28275.54633,96249.64677,16394.04214,164964.0899,746.9546594,36318.65922
Peoria/Springfield,Illinois,06/02/2022,P1,69779.38654,265347.1599,52768.84119,364150.1471,1423.871573,116765.9977,3558.406033,11784.92418,2312.902333,18592.65917,213.1072936,5215.70598,82336.72603,351246.0312,64219.5601,462578.0823,3426.424598,158415.6956,41490.22392,118555.9238,25616.47822,199329.0419,803.8795469,52055.10803
Wichita,Kansas,06/02/2022,P1,31830.80802,0,0,163564.5644,1399.816376,49981.28547,1884.326568,0,0,9203.801828,319.5326852,2744.75184,35869.53639,0,0,195121.667,3841.342327,67890.14831,19327.93229,0,0,89081.45494,889.2751285,25522.73914
Hartford/Springfield,Massachusetts,06/02/2022,P1,62836.93261,0,0,381678.793,1232.094917,113878.9927,8091.232897,0,0,42916.8484,260.2863776,11854.4883,85614.08004,0,0,546123.1422,2817.615308,169074.4438,49585.83863,0,0,241012.5573,804.9393019,64760.40132
Los Angeles,California,06/02/2022,P1,408740.8385,1629203.563,328240.3978,2142639.995,1445.756347,725015.0972,35093.68748,129405.1086,24162.10019,193603.3504,366.0224026,53728.74748,492254.2658,2095689.018,391869.5028,2756862.438,3224.719403,982386.6179,104979.1041,315418.7688,63089.21532,534663.3608,757.4464375,135825.5848
Indianapolis,Indiana,06/02/2022,P1,83131.88127,347486.7185,65028.82664,455430.0978,1512.367093,145133.5827,6264.444921,21437.16119,4096.218035,32771.23419,273.3542766,9198.965285,103541.4491,402036.9776,73935.31502,582175.0633,3705.02359,198523.1509,51578.58775,149230.5953,30427.29099,255042.9452,810.0727468,67946.00953
Tampa/St Petersburg,Florida,06/02/2022,P1,66529.44329,197373.1968,34649.88948,423599.7148,1353.828779,134482.874,13412.89512,30000.18922,4826.305831,81748.96718,278.3199681,19513.43456,167109.795,833503.5683,133855.8036,1059399.66,3384.010965,358725.3671,66755.83626,143511.6694,25469.71601,390754.2052,786.4290008,86021.84707
Raleigh/Greensboro,Carolina del Norte,06/02/2022,P1,73877.19375,0,0,447000.4703,1300.540876,136176.9429,10906.01221,0,0,56312.06362,238.6272374,15866.40244,97808.51562,0,0,611724.3699,3053.882447,208000.0473,61016.09965,0,0,298257.877,689.2692496,79697.32521
Kansas City,Kansas,06/02/2022,P1,67007.8121,261998.8005,52462.17653,349077.5241,1427.828109,107551.3069,4291.323993,7956.148098,1548.925399,23277.60513,292.6283593,6253.197017,72042.7086,276063.8129,49315.31523,420966.2499,3498.895014,134850.703,39941.77321,86941.16208,19341.38881,195574.5087,946.6015135,50801.4585
San Francisco/Oakland,California,06/02/2022,P1,88876.98186,413839.4716,64649.40712,576090.1072,1458.521174,168724.292,14267.44058,51993.03609,10190.19326,75349.00243,334.6098963,20960.0467,154449.475,608075.8948,118501.086,858734.5731,3230.968425,330041.7219,33947.70083,95409.84035,19540.98756,172427.8641,834.1763222,43815.79574
Boise,Idaho,06/02/2022,P1,15061.01152,0,0,83065.57074,1595.296679,25915.53685,1921.088418,0,0,9804.229217,290.9388803,2791.155592,20712.68626,0,0,118220.2313,3883.033618,40552.54041,4654.666224,0,0,22680.05586,695.5271543,5973.70582
Phoenix/Tucson,Arizona,06/02/2022,P1,162011.6828,628869.3067,120525.708,864622.2394,1435.453342,281041.858,22965.92153,91375.32345,18484.34194,117058.3576,432.8637111,35211.40088,207767.233,820266.2774,153892.2765,1148957.179,3571.491234,415420.8132,66158.03526,202779.4214,43692.80974,314369.091,751.5532184,85995.26669
Birmingham/Montgomery,Alabama,06/02/2022,P1,116579.6088,0,0,671781.4858,1476.492389,243127.0502,7309.576838,0,0,41283.14473,206.2827033,10548.62787,175843.524,0,0,1051788.825,3177.257436,369389.6497,62336.21037,0,0,328622.3171,728.050499,80404.79146
Sacramento,California,06/02/2022,P1,61119.32015,0,0,353929.5357,1439.646961,105247.5449,7431.128445,0,0,39609.89903,338.1006966,10867.83209,89910.21996,0,0,493468.1467,3266.167131,178192.1727,22766.29216,0,0,112285.7791,828.195612,28772.91626
Louisville,Kentucky,06/02/2022,P1,41611.55857,0,0,235587.4956,1537.797699,75934.39723,2434.90145,0,0,12903.47579,249.2344644,3584.916813,57263.47737,0,0,323415.3157,3764.003052,111044.6846,20714.82969,0,0,103556.1608,605.442956,28352.25729
Atlanta,Georgia,06/02/2022,P1,111935.3787,0,0,697199.2365,1369.547437,235819.9103,10250.2123,0,0,57741.61173,262.6162875,14789.58244,195485.3725,0,0,1222723.098,3248.383878,414942.9727,78262.47571,0,0,436522.0934,748.3076539,103021.4866
Orlando,Florida,06/02/2022,P1,66848.04267,187216.5182,33388.2747,422843.1362,1250.687711,123279.8649,13314.3951,30260.75249,4815.604881,80318.25081,282.1457547,19323.70716,140250.5812,654599.7826,106037.5093,885501.5577,3116.805662,304465.6521,54220.93262,120894.2795,21629.07506,309373.7581,686.4284731,67198.50564
Chicago,Illinois,06/02/2022,P1,230436.3522,919530.5749,175234.9946,1274850.861,1438.165305,446035.7002,14797.84803,24151.6457,5464.671825,78423.09051,224.0750157,21678.199,241915.9505,988573.842,181450.8019,1392365.379,3186.820554,500457.9272,87505.70488,195533.976,46602.21744,415686.0694,804.3651807,108133.502
Little Rock,Arkansas,06/02/2022,P1,36560.98337,0,0,206173.3921,1560.71753,66278.95959,1875.994008,0,0,9796.584991,218.570197,2736.02617,37277.14083,0,0,209234.3681,3770.437069,75942.8132,15393.20728,0,0,79581.21396,676.2919716,20554.13125
Des Moines,Iowa,13/02/2022,P1,32249.03878,0,0,166085.2357,1384.952912,46097.10933,1497.018053,0,0,7168.177371,301.6980251,2185.679721,35365.11306,0,0,195213.927,3642.001213,65613.37709,33978.33242,0,0,147473.4131,1063.544639,41317.59119
South Carolina,Carolina del Sur,13/02/2022,P1,151407.7469,0,0,829229.3752,1395.690346,281351.4693,14185.54053,0,0,81301.4481,253.6636339,20708.69802,235440.6592,0,0,1324898.74,3451.682415,506691.9432,159240.7036,0,0,801813.2487,811.750108,207363.0326
San Diego,California,13/02/2022,P1,83748.46665,366249.2154,71073.47702,446187.3482,1502.39958,143673.6503,11500.91154,26015.36518,4750.273644,68173.63823,354.1848183,17611.29997,99040.6592,451328.1929,80692.83248,579002.6308,3326.518386,194496.3386,43793.50065,91562.56478,20020.53067,230243.0847,858.6036288,55905.99802
Miami/Ft Lauderdale,Florida,13/02/2022,P1,89486.50812,284490.2644,55148.49454,565294.7829,1177.699459,175142.6674,18232.47096,56365.44662,8616.391901,117802.5418,253.7912544,26493.88491,181438.1097,809954.8563,150281.6153,1049291.694,3114.783547,389225.9568,123982.9045,421954.4705,90890.07388,624979.2381,685.6916268,149862.7405
Denver,Colorado,13/02/2022,P1,121213.4858,479100.7249,95280.57755,627294.7414,1521.452391,196171.3383,24064.57552,71617.63092,15015.52716,122642.8475,433.885051,35261.11101,169997.6613,659610.8494,127005.8222,937738.8472,3801.058152,311844.2908,88455.59722,220125.2642,50870.66753,414852.776,714.059902,111051.3087
Phoenix/Tucson,Arizona,13/02/2022,P1,202801.8902,851793.4556,170197.2359,1039479.437,1502.349188,340592.8369,23466.0827,87323.19979,16152.6238,125769.7207,443.2203399,35839.52041,238720.9074,984765.1753,190205.0021,1284163.587,3556.810654,469551.5183,99877.02491,270921.5083,58217.04186,480412.7778,837.7580446,129040.0843
Boston,Massachusetts,13/02/2022,P1,104719.5359,0,0,616244.5191,1207.721843,193096.5238,15540.13449,0,0,83082.70962,236.308692,22652.33909,153211.1202,0,0,924026.6459,2900.195046,314581.1211,114038.2834,0,0,565436.7551,872.2589895,148823.3967
Jacksonville,Florida,13/02/2022,P1,48205.93438,178858.423,35477.17346,270495.3117,1392.856774,89021.6915,4166.200335,11372.46424,1735.255072,26662.56574,264.6811001,6080.349061,84320.14448,345925.7128,66667.65689,463005.0689,3353.992835,169168.6124,54916.26006,187771.277,41257.97194,268805.7004,777.4417727,66356.09925
Peoria/Springfield,Illinois,13/02/2022,P1,66102.52593,246916.6169,50054.22107,346486.5967,1427.191971,109925.4667,3736.718911,10034.71877,2072.005593,19028.08948,221.8300117,5468.499837,82993.40413,339444.2955,64457.35495,450675.5483,3480.653076,163335.6949,52598.47732,162339.9428,36591.7792,244611.492,817.5967803,65020.54264
Wichita,Kansas,13/02/2022,P1,30261.34655,0,0,152270.6586,1287.04114,47839.63316,1285.79054,0,0,6065.90754,266.3612192,1873.005445,34384.01039,0,0,182485.8832,3662.835136,65891.28245,21043.72879,0,0,92527.81069,976.9988931,27015.72481
Los Angeles,California,13/02/2022,P1,506876.4499,2133949.894,443592.4085,2537970.45,1499.843124,866088.2722,46332.66202,95391.13191,18956.1588,262124.0786,387.5610557,70966.4881,600656.0622,2702876.728,508088.8248,3340439.682,3268.034984,1165224.925,169038.614,371490.3157,83961.56713,858425.0828,784.183652,216832.9708
Tampa/St Petersburg,Florida,13/02/2022,P1,107495.5619,373801.81,76696.12571,591175.7075,1361.522564,181518.354,14834.69145,33569.93409,5099.744454,94802.51502,313.4927595,21636.79324,199362.6424,853696.4835,165404.4911,1086224.842,3373.927773,392390.5985,152710.2686,497053.7414,110571.9838,748642.0628,813.5361846,184703.6627
Charlotte,Carolina del Norte,13/02/2022,P1,83100.43646,0,0,466648.533,1366.128611,149331.1594,14034.07105,0,0,75496.17578,262.7603255,20395.53861,114096.6901,0,0,649269.8621,3454.604227,230431.8003,97044.77411,0,0,487601.2389,870.1849938,126865.3843
Raleigh/Greensboro,Carolina del Norte,13/02/2022,P1,94189.08517,0,0,527414.7216,1237.77586,164862.0035,16597.07999,0,0,90700.13572,250.9566454,24168.91351,127159.487,0,0,730418.1299,3195.394679,260535.1419,95601.98154,0,0,485028.1486,733.6535893,123691.1448
Kansas City,Kansas,13/02/2022,P1,64723.80929,232516.2055,50196.09183,322767.8465,1314.577046,97648.70126,4100.931329,12807.10592,2676.370598,20376.92786,308.1613084,5985.190699,91248.39338,360354.4815,71871.56514,484005.6266,3476.956426,165269.3451,54580.67531,176821.581,43432.99208,232788.7994,995.311388,65896.39419
San Francisco/Oakland,California,13/02/2022,P1,91078.02792,392576.9443,72496.66935,529811.4782,1448.706165,157502.3512,16421.3228,75552.93114,12109.27791,99892.7394,363.7833635,24113.09429,142740.8581,610611.2629,105150.4293,890568.7764,3206.031589,286688.0083,57073.49192,227092.456,43467.42391,301851.6544,831.8596886,72398.2052
Boise,Idaho,13/02/2022,P1,18336.52616,0,0,104549.7357,1649.882907,30455.50303,2623.258391,0,0,12961.19859,270.3279721,3811.81216,23711.15375,0,0,135736.4875,3831.154745,44364.26358,8208.018342,0,0,39375.90943,776.9935506,10771.83497
Birmingham/Montgomery,Alabama,13/02/2022,P1,126184.795,0,0,694466.5057,1417.221398,244426.7648,9251.573891,0,0,54068.24853,192.9276802,13468.2752,192252.3548,0,0,1050629.514,3356.702379,404560.5533,92895.08079,0,0,454763.3166,750.0818404,116797.3499
Sacramento,California,13/02/2022,P1,65587.90309,0,0,353495.5413,1423.223613,104961.6332,9104.667155,0,0,52517.89535,349.0114073,13334.95837,96757.63686,0,0,563322.8303,3286.657637,181927.4668,39428.48958,0,0,195641.5489,885.3594839,49020.50939
Indianapolis,Indiana,13/02/2022,P1,69591.52417,284181.7475,54484.0822,375144.1212,1518.728686,124794.6263,6211.714831,14079.37889,2970.479416,30477.32977,295.3783216,9202.587417,82138.99633,301353.0376,55741.81698,465099.1251,3693.501125,162324.5971,57488.79498,149432.0145,32899.12992,266754.673,868.4973992,75948.34262
Louisville,Kentucky,13/02/2022,P1,40701.24452,0,0,222108.3241,1520.409356,73570.07188,2947.48196,0,0,14430.39948,277.4787073,4428.393243,51879.79658,0,0,285522.948,3670.744674,101448.5673,29306.21855,0,0,137650.993,734.6222258,39584.89996
Hartford/Springfield,Massachusetts,13/02/2022,P1,75671.91213,0,0,429897.8081,1215.69668,134187.1021,8156.042654,0,0,46704.21902,241.8636565,11923.60714,105307.6125,0,0,635077.6409,2925.775928,208360.8639,65892.59666,0,0,339315.0886,842.2871483,84010.99791
Atlanta,Georgia,13/02/2022,P1,141083.1536,0,0,785575.0566,1326.371822,264947.2781,8601.48971,0,0,50052.68062,228.0849763,12461.79814,225168.3538,0,0,1263294.119,3352.908165,471149.6936,134932.1962,0,0,646403.5521,790.0604449,170872.0893
Orlando,Florida,13/02/2022,P1,102703.8813,351009.1912,70627.53127,574786.3565,1259.629274,171115.1058,11607.78427,22695.1235,3583.404447,72932.75019,276.413607,16860.36292,171925.0542,706603.6735,139442.581,924079.037,3195.900794,338909.6891,134701.5904,388310.3317,93900.53989,627389.8192,759.2560017,159071.2835
Chicago,Illinois,13/02/2022,P1,290408.5913,1290994.507,241810.7278,1605935.063,1434.554862,553936.9656,17558.93663,44422.0763,8738.237997,92440.62044,241.498118,25668.67009,331593.0477,1282073.548,275056.6818,1667530.078,3267.238187,687674.6097,136249.1523,375272.2678,80740.21911,657998.5148,843.4647976,173625.9728
Little Rock,Arkansas,13/02/2022,P1,32614.64024,0,0,175320.6219,1505.602759,59443.56446,846.8676575,0,0,4316.648508,163.0456512,1236.639037,32061.3023,0,0,175618.4562,3645.149218,66640.61043,15634.01595,0,0,75674.79258,678.3124808,20621.28917
Wichita,Kansas,20/02/2022,P1,30354.09216,0,0,156925.2702,1321.152437,47746.86228,884.2853914,0,0,4337.553973,198.9634887,1288.707139,33164.76208,0,0,178785.4891,3643.357807,63790.75011,20070.21735,0,0,91816.46653,906.9117681,26206.6873
